DT,Datetime,Month,Year,Timezone,City_Name,Latitude,Longitude,Temp,Feels_like,Temp_Min,Temp_Max,Pressure,Humidity,Wind_Speed,Wind_Deg,Wind_Gust,Clouds_all,Weather_Id,Weaather_main,Weather_Description,Weather_icon
1680292800,2023-03-31 15:00:00 -0600 UTC,Mar,2023,-21600,Puebla,19.03793,-98.20346,27.38,26.33,27.38,27.38,1010,20,4.71,188,4.71,21,801,Clouds,few clouds,02d
1680296400,2023-03-31 16:00:00 -0600 UTC,Mar,2023,-21600,Puebla,19.03793,-98.20346,27.6,26.47,27.6,27.6,1009,20,5.65,188,5.65,31,802,Clouds,scattered clouds,03d
1680300000,2023-03-31 17:00:00 -0600 UTC,Mar,2023,-21600,Puebla,19.03793,-98.20346,27.35,26.34,27.35,27.35,1009,21,5.87,189,5.87,41,802,Clouds,scattered clouds,03d
1680303600,2023-03-31 18:00:00 -0600 UTC,Mar,2023,-21600,Puebla,19.03793,-98.20346,26.58,26.58,26.58,26.58,1009,23,6.08,193,6.08,41,802,Clouds,scattered clouds,03d
1680307200,2023-03-31 19:00:00 -0600 UTC,Mar,2023,-21600,Puebla,19.03793,-98.20346,24.99,24.2,24.99,24.99,1010,25,5.81,199,5.81,21,801,Clouds,few clouds,02d
1680310800,2023-03-31 20:00:00 -0600 UTC,Mar,2023,-21600,Puebla,19.03793,-98.20346,22.12,21.2,22.12,22.12,1012,31,3.58,207,3.58,74,803,Clouds,broken clouds,04n
1680314400,2023-03-31 21:00:00 -0600 UTC,Mar,2023,-21600,Puebla,19.03793,-98.20346,20.8,19.8,20.8,20.8,1013,33,1.09,203,1.09,72,803,Clouds,broken clouds,04n
1680318000,2023-03-31 22:00:00 -0600 UTC,Mar,2023,-21600,Puebla,19.03793,-98.20346,20.26,19.28,20.26,20.26,1014,36,1.15,71,1.15,53,803,Clouds,broken clouds,04n
1680321600,2023-03-31 23:00:00 -0600 UTC,Mar,2023,-21600,Puebla,19.03793,-98.20346,19.7,18.72,19.7,19.7,1015,38,1.47,45,1.47,51,803,Clouds,broken clouds,04n
1680325200,2023-04-01 00:00:00 -0600 UTC,Mar,2023,-21600,Puebla,19.03793,-98.20346,19.08,18.14,19.08,19.08,1016,42,1.51,23,1.51,58,803,Clouds,broken clouds,04n
1680328800,2023-04-01 01:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,18.26,17.37,18.26,18.26,1016,47,1.82,7,1.82,62,803,Clouds,broken clouds,04n
1680332400,2023-04-01 02:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,17.66,16.76,17.66,17.66,1016,49,1.85,350,1.85,100,804,Clouds,overcast clouds,04n
1680336000,2023-04-01 03:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,17.23,16.31,17.23,17.23,1016,50,1.32,341,1.32,100,804,Clouds,overcast clouds,04n
1680339600,2023-04-01 04:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,16.68,15.71,16.68,16.68,1015,50,1.07,349,1.07,99,804,Clouds,overcast clouds,04n
1680343200,2023-04-01 05:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,16.26,15.3,16.26,16.26,1015,52,0.91,10,0.91,97,804,Clouds,overcast clouds,04n
1680346800,2023-04-01 06:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,15.84,14.86,15.84,15.84,1016,53,1.01,13,1.01,97,804,Clouds,overcast clouds,04n
1680350400,2023-04-01 07:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,15.36,14.41,15.36,15.36,1017,56,1.07,354,1.07,84,803,Clouds,broken clouds,04n
1680354000,2023-04-01 08:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,15.87,14.92,15.87,15.87,1017,54,1.11,4,1.11,3,800,Clear,clear sky,01d
1680357600,2023-04-01 09:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,18.2,17.28,18.2,18.2,1018,46,0.98,21,0.98,2,800,Clear,clear sky,01d
1680361200,2023-04-01 10:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,20.22,19.37,20.22,20.22,1017,41,0.7,43,0.7,1,800,Clear,clear sky,01d
1680364800,2023-04-01 11:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,22.17,21.38,22.17,22.17,1017,36,0.79,129,0.79,2,800,Clear,clear sky,01d
1680368400,2023-04-01 12:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,24.4,23.68,24.4,24.4,1015,30,1.72,157,1.72,2,800,Clear,clear sky,01d
1680372000,2023-04-01 13:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,27.55,26.56,27.55,27.55,1014,24,2.96,163,2.96,3,800,Clear,clear sky,01d
1680375600,2023-04-01 14:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,28.55,27.13,28.55,28.55,1012,20,4.28,167,4.28,5,800,Clear,clear sky,01d
1680379200,2023-04-01 15:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,28.86,27.29,28.86,28.86,1011,17,5.21,169,5.21,5,800,Clear,clear sky,01d
1680382800,2023-04-01 16:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,29.25,27.55,29.25,29.25,1009,14,5.54,166,5.54,5,800,Clear,clear sky,01d
1680386400,2023-04-01 17:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,29.55,27.78,29.55,29.55,1009,14,5.7,170,5.7,6,800,Clear,clear sky,01d
1680390000,2023-04-01 18:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,28.0,26.66,28.0,28.0,1009,16,6.28,166,6.28,6,800,Clear,clear sky,01d
1680393600,2023-04-01 19:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,25.95,25.95,25.95,25.95,1011,18,6.37,143,6.37,6,800,Clear,clear sky,01d
1680397200,2023-04-01 20:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,22.0,21.01,22.0,22.0,1013,29,5.07,109,5.07,2,800,Clear,clear sky,01n
1680400800,2023-04-01 21:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,19.84,18.98,19.84,19.84,1014,42,3.32,90,3.32,1,800,Clear,clear sky,01n
1680404400,2023-04-01 22:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,19.33,18.55,19.33,19.33,1015,47,2.33,55,2.33,2,800,Clear,clear sky,01n
1680408000,2023-04-01 23:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,18.91,18.16,18.91,18.91,1016,50,2.49,8,2.49,2,800,Clear,clear sky,01n
1680411600,2023-04-02 00:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,18.11,17.44,18.11,18.11,1017,56,1.95,10,1.95,2,800,Clear,clear sky,01n
1680415200,2023-04-02 01:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,17.46,16.83,17.46,17.46,1017,60,0.99,49,0.99,2,800,Clear,clear sky,01n
1680418800,2023-04-02 02:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,17.01,16.49,17.01,17.01,1017,66,1.76,21,1.76,0,800,Clear,clear sky,01n
1680422400,2023-04-02 03:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,16.41,15.91,16.41,16.41,1016,69,2.18,10,2.18,0,800,Clear,clear sky,01n
1680426000,2023-04-02 04:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,15.89,15.39,15.89,15.89,1016,71,2.02,10,2.02,0,800,Clear,clear sky,01n
1680429600,2023-04-02 05:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,15.42,14.9,15.42,15.42,1016,72,1.61,15,1.61,0,800,Clear,clear sky,01n
1680433200,2023-04-02 06:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,14.97,14.43,14.97,14.97,1017,73,1.15,14,1.15,0,800,Clear,clear sky,01n
1680436800,2023-04-02 07:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,14.62,13.99,14.62,14.62,1017,71,1.05,4,1.05,0,800,Clear,clear sky,01n
1680440400,2023-04-02 08:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,15.25,14.61,15.25,15.25,1018,68,0.91,5,0.91,0,800,Clear,clear sky,01d
1680444000,2023-04-02 09:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,17.25,16.55,17.25,17.25,1018,58,0.36,1,0.36,0,800,Clear,clear sky,01d
1680447600,2023-04-02 10:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,19.22,18.53,19.22,19.22,1017,51,0.63,207,0.63,0,800,Clear,clear sky,01d
1680451200,2023-04-02 11:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,21.48,20.75,21.48,21.48,1016,41,1.91,194,1.91,0,800,Clear,clear sky,01d
1680454800,2023-04-02 12:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,23.77,23.06,23.77,23.77,1015,33,2.73,195,2.73,0,800,Clear,clear sky,01d
1680458400,2023-04-02 13:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,25.59,24.88,25.59,25.59,1014,26,3.28,194,3.28,0,800,Clear,clear sky,01d
1680462000,2023-04-02 14:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,27.04,26.2,27.04,27.04,1012,23,3.78,193,3.78,4,800,Clear,clear sky,01d
1680465600,2023-04-02 15:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,27.9,26.7,27.9,27.9,1010,21,4.27,192,4.27,18,801,Clouds,few clouds,02d
1680469200,2023-04-02 16:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,28.32,26.97,28.32,28.32,1008,20,4.85,191,4.85,36,802,Clouds,scattered clouds,03d
1680472800,2023-04-02 17:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,28.28,26.94,28.28,28.28,1008,20,5.48,192,5.48,47,802,Clouds,scattered clouds,03d
1680476400,2023-04-02 18:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,27.54,26.46,27.54,27.54,1008,21,5.99,196,5.99,42,802,Clouds,scattered clouds,03d
1680480000,2023-04-02 19:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,26.5,26.5,26.5,26.5,1008,20,5.57,199,5.57,7,800,Clear,clear sky,01d
1680483600,2023-04-02 20:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,23.36,22.43,23.36,23.36,1010,26,3.6,206,3.6,10,800,Clear,clear sky,01n
1680487200,2023-04-02 21:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,22.03,21.05,22.03,22.03,1012,29,0.84,224,0.84,22,801,Clouds,few clouds,02n
1680490800,2023-04-02 22:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,21.21,20.22,21.21,21.21,1013,32,0.78,83,0.78,26,802,Clouds,scattered clouds,03n
1680494400,2023-04-02 23:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,20.35,19.38,20.35,20.35,1014,36,0.91,68,0.91,23,801,Clouds,few clouds,02n
1680498000,2023-04-03 00:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,19.95,18.99,19.95,19.95,1014,38,1.07,24,1.07,34,802,Clouds,scattered clouds,03n
1680501600,2023-04-03 01:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,19.41,18.45,19.41,19.41,1014,40,1.05,335,1.05,38,802,Clouds,scattered clouds,03n
1680505200,2023-04-03 02:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,18.48,17.43,18.48,18.48,1014,40,0.79,276,0.79,35,802,Clouds,scattered clouds,03n
1680508800,2023-04-03 03:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,17.77,16.7,17.77,17.77,1013,42,0.86,246,0.86,34,802,Clouds,scattered clouds,03n
1680512400,2023-04-03 04:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,17.12,16.01,17.12,17.12,1013,43,0.82,235,0.82,27,802,Clouds,scattered clouds,03n
1680516000,2023-04-03 05:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,16.52,15.38,16.52,16.52,1013,44,0.65,247,0.65,27,802,Clouds,scattered clouds,03n
1680519600,2023-04-03 06:00:00 -0600 UTC,Apr,2023,-21600,Puebla,19.03793,-98.20346,16.05,14.89,16.05,16.05,1014,45,0.54,280,0.54,38,802,Clouds,scattered clouds,03n
